title,link,content
"Mario, Zelda, Pokémon, on peut enfin écouter les musiques légalement sur la nouvelle app Nintendo Music",/article/mario-zelda-pokemon-on-peut-enfin-ecouter-les-musiques-legalement-sur-la-nouvelle-app-nintendo-music-11457210,"La ""boulette"" à Charleroi : une entreprise se trompe et rénove le mauvais pontHainaut•1 min"
La plus petite guitare au monde : saviez-vous que la science a réussi à fabriquer une nano-guitare dans un cristal de silicium ?,/article/la-plus-petite-guitare-au-monde-saviez-vous-que-la-science-a-reussi-a-fabriquer-une-nano-guitare-dans-un-cristal-de-silicium-11449747,"Problèmes de qualité sonore des concerts dans les grands espaces, comment la science y remédie ?Classic 21Grande caractéristique des tournées rock, ce sont les concerts dans les stades. Les 1ers à avoir fait les marioles dans...•4 min"
"""Chum"", ""Char"", ""Frencher""… : le québécois débarque sur Google Traduction",/article/chum-char-frencher-le-quebecois-debarque-sur-google-traduction-11456933,"Comment les Britanniques se sont emparés de notre ""wesh""Tipik - Pop Culture•2 min"
Apple Intelligence arrivera en Belgique en avril 2025 : qu'est-ce que ça va changer ?,/article/apple-intelligence-arrivera-en-belgique-en-avril-2025-qu-est-ce-que-ca-va-changer-11456718,"Apple pourrait dévoiler une application consacrée aux jeux mobilesHigh techApple envisagerait la création d'une toute nouvelle application, qui mélangerait plusieurs aspects déjà présents au...•1 min"
"""Life is Strange"" : le retour du pilier d’un jeu engagé, sans son icône lesbienne",/article/life-is-strange-le-retour-du-pilier-d-un-jeu-engage-sans-son-icone-lesbienne-11456721,"Le retour de Rayman se prépare chez Ubisoft, avec l'aide de son créateurJeux vidéo•1 min"
Le fondateur du réseau social TikTok devient l'homme le plus riche de Chine,/article/le-fondateur-du-reseau-social-tiktok-devient-l-homme-le-plus-riche-de-chine-11456563,"L’Œil sur l’Europe – Avec Tik Tok, la jeunesse européenne n’a plus de scrupule à voter pour l’extrême droiteEurope370 millions d’électeurs européens appelés aux urnes cette semaine pour élire les 720 députés du Parlement...•3 min"
"Sur Instagram, moins vos vidéos ont de succès moins la qualité est bonne",/article/sur-instagram-moins-vos-videos-ont-de-succes-moins-la-qualite-est-bonne-11456413,République démocratique du Congo : la famille du Belge condamné à mort Jean-Jacques Wondo craint pour sa vieMonde•3 min
Comment bien monter son PC Gamer ? Revivez le live d'on n'est pas des IENCLI,/article/comment-bien-monter-son-pc-gamer-on-n-est-pas-des-iencli-le-live-11454732,Comment installer Windows 11 sur son PC facilement et proprement ?On n'est pas des IENCLIBesoin d'aide avec Windows 11 ? L'équipe d'On n'est pas des IENCLI vous donne des conseils étape par étape pour réussir...•15 min
Présidentielles américaines 2024 : quelles conséquences pour le monde des jeux vidéo ?,/article/presidentielles-americaines-2024-quelles-consequences-pour-le-monde-des-jeux-video-11459207,"Tim Walz, candidat démocrate à la vice-présidence des Etats-Unis, accro aux jeux vidéo et à la Sega DreamcastJeux vidéoTim Walz, le candidat démocrate à la Vice-présidence des Etats-Unis, était proche de ses élèves lorsqu’il était...•2 min"
Google Photos : cette astuce vous permet de libérer de l’espace sans supprimer de photos,/article/google-photos-cette-astuce-vous-permet-de-liberer-de-l-espace-sans-supprimer-de-photos-11459303,"Des entreprises du numérique américaines font du chantage à l’innovation pour influencer la Commission EuropéenneEconomieDes entreprises géantes du numérique, comme Meta et Apple, ont à plusieurs reprises rappelé que telle ou telle nouvelle...•4 min"
PS Plus : voici les trois titres offerts sur PlayStation 4 et PlayStation 5 en novembre 2024,/article/ps-plus-voici-les-trois-titres-offerts-sur-playstation-4-et-playstation-5-en-novembre-2024-11459281,"BioShock : tous les scandales qui entourent ce jeu vidéo légendaireJeux vidéoS’il y a bien une licence de jeux vidéo qui a été marquée par le ""crunch"" et les abus managériaux, c’est bien...•20 min"
Ce week-end : troisième édition de l’UCLAN sur le campus de Mons de l’UCLouvain,/article/troisieme-edition-de-l-uclan-sur-le-campus-de-mons-de-l-uclouvain-les-8-9-10-octobre-11449652,"Comment les ""Worlds"" de League of Legends sont-ils devenus l’un des plus gros évènements au monde ?Jeux vidéo•3 min"
"La minute insolite : un inventeur dévoile son clone robot, alimenté par une IA",/article/la-minute-insolite-un-inventeur-devoile-son-clone-robot-alimente-par-une-ia-11459086,"La minute insolite : en Islande, des hôtels vous réveillent au milieu de la nuit pour ne pas rater les aurores boréalesVoyagesCe n'est un secret pour personne, l'Islande est connue pour ses aurores boréales. Et certains hôtels du pays l'ont bien...•1 min"
WhatsApp : comment créer des listes de contacts personnalisées ?,/article/whatsapp-comment-creer-des-listes-de-contacts-personnalisees-11459038,"WhatsApp : il sera bientôt possible d'envoyer des messages vers d'autres messageriesRéseaux sociauxMeta s'ouvre à la concurrence, comme l'exige le Digital Markets Act (DMA). Sur son blog, l'entreprise annonce que...•1 min"
"Espace : l'agence spatiale russe lance 55 satellites, dont deux iraniens",/article/espace-l-agence-spatiale-russe-lance-55-satellites-dont-deux-iraniens-11458996,Espace : l’ESA dévoile la première page de l’atlas cosmique du télescope européen EuclidEspaceCent millions d'étoiles et de galaxies en un seul coup d’œil: l'Agence spatiale européenne (ESA) a dévoilé un premier...•1 min
James Webb : les plus belles images prises par le télescope spatial en octobre 2024,/article/james-webb-les-plus-belles-images-prises-par-le-telescope-spatial-en-octobre-2024-11458713,James Webb : les plus belles images prises par le télescope spatial en septembre 2024Espace•2 min
Doom déjà jouable sur Alarmo (le réveil connecté de Nintendo) ? Évidemment !,/article/doom-deja-jouable-sur-alarmo-le-reveil-connecte-de-nintendo-evidemment-11458721,"PS Plus : voici les trois titres offerts sur PlayStation 4 et PlayStation 5 en novembre 2024Jeux vidéoVoici la liste du mois de novembre 2024. Le service offre trois jeux, dont un en Day One, à ses abonnés. Et ce peu importe...•1 min"
Monster Hunter Wilds : des graphismes catastrophiques digne de la PS1 dans la bêta,/article/monster-hunter-wilds-des-graphismes-catastrophiques-digne-de-la-ps1-dans-la-beta-11458652,"PS Plus : voici les trois titres offerts sur PlayStation 4 et PlayStation 5 en novembre 2024Jeux vidéoVoici la liste du mois de novembre 2024. Le service offre trois jeux, dont un en Day One, à ses abonnés. Et ce peu importe...•1 min"
"League of Legends : T1 et ""Faker"" décrochent leur cinquième étoile au Worlds",/article/league-of-legends-t1-et-faker-decrochent-leur-cinquieme-etoile-au-worlds-11458696,"Inondations en Espagne : les autorités face à la colère des sinistrés, plusieurs zones restent en alerte (revoir notre direct)Europe•1 min"
TikTok : sept familles françaises assignent le réseau social en justice,/article/tiktok-sept-familles-francaises-assignent-le-reseau-social-en-justice-11458601,"Le secret pour percer sur TikTokRéseaux sociauxLa vie d'influenceur peut en faire rêver plus d'un. Pourtant, percer sur les réseaux sociaux n'est pas forcément une...•2 min"
L'intelligence artificielle au secours des manchots en Antarctique,/article/l-intelligence-artificielle-au-secours-des-manchots-en-antarctique-11458524,"Australie : un poussin manchot royal de plus de 23 kg devient une starBiodiversitéPesto, poussin manchot royal au poids impressionnant et à l’allure de grosse peluche, est devenu la vedette de...•2 min"
Apple organise un rappel de l'iPhone 14 Plus à cause d’un problème de caméra,/article/apple-organise-un-rappel-de-l-iphone-14-plus-a-cause-d-un-probleme-de-camera-11458557,"Des entreprises du numérique américaines font du chantage à l’innovation pour influencer la Commission EuropéenneEconomieDes entreprises géantes du numérique, comme Meta et Apple, ont à plusieurs reprises rappelé que telle ou telle nouvelle...•4 min"
"Un internaute souscrit à un abonnement ""PlayStation Plus"" jusqu’en 2048 et réalise une belle économie",/article/un-internaute-souscrit-a-un-abonnement-playstation-plus-jusqu-en-2048-et-realise-une-belle-economie-11457331,"F1 Brésil – Max Verstappen et une incroyable victoire : ""Si je suis champion du monde, je repenserai à ce Grand Prix""Formule 1•4 min"
Réalité virtuelle dans les jeux vidéo : pourquoi les développeurs n'y croient plus ?,/article/realite-virtuelle-dans-les-jeux-video-pourquoi-les-developpeurs-n-y-croient-plus-11456476,"L’univers onirique d’Apichatpong Weerasethakul en Réalité Virtuelle ouvre la nouvelle saison de BozarExpositionChristophe Slagmuylder, le récent directeur artistique de Bozar, imprime sa marque avec de nouveaux formats à découvrir...•4 min"
Ubisoft attendu au tournant pour ses résultats financiers décevants,/article/ubisoft-attendu-au-tournant-pour-ses-resultats-financiers-decevants-11456654,"F1 Brésil – Le débriefing de Gaëtan Vigneron : ""C’est la fin de trois poles consécutives en sprint pour Verstappen""Formule 1•4 min"
La carte du ciel et les autres événements astronomiques du mois de novembre 2024,/article/la-carte-du-ciel-et-les-autres-evenements-astronomiques-du-mois-de-novembre-2024-11457230,La carte du ciel et les autres événements astronomiques du mois d’octobre 2024Météo•4 min
65.000 $ pour un personnage : Ubisoft lance un jeu de rôle basé sur les NFT et les cryptomonnaies,/article/65-000-pour-un-personnage-ubisoft-lance-un-jeu-de-role-base-sur-les-nft-et-les-cryptomonnaies-11457377,"Le retour de Rayman se prépare chez Ubisoft, avec l'aide de son créateurJeux vidéoDeux studios d'Ubisoft, situés à Milan et Montpellier, préparent le retour de Rayman. Et la bonne nouvelle, c'est que...•1 min"
"""Call of Duty : Black Ops 6"" : un week-end de records jamais égalé selon le patron de microsoft",/article/call-of-duty-black-ops-6-un-week-end-de-records-jamais-egale-selon-le-patron-de-microsoft-11457256,"Pascal Mormal, météorologue à l’IRM : ""En quelques heures, il a plu dans la région de Valence davantage qu’en un an""Monde•11 min"
"Dès novembre, vous pourrez choisir votre propre modem : qu’est-ce que cela implique ?",/article/des-novembre-vous-pourrez-choisir-votre-propre-modem-qu-est-ce-que-ca-implique-11455424,"Tarif et service : êtes-vous satisfait de votre fournisseur TV et internet ?VivacitéRachetée par le groupe français Orange, la marque VOO devrait disparaître d’ici septembre 2025. Ce marché très...•1 min"
"Pour plus d'inclusivité, des jeunes londoniens lancent les premiers emojis avec ""cheveux afro""",/article/pour-plus-d-inclusivite-des-jeunes-londoniens-lancent-les-premiers-emojis-avec-cheveux-afro-11457252,Nos 5 coups de cœur pour les Journées du Matrimoine 2024 à BruxellesVivre Ici•3 min
"Mario, Zelda, Pokémon, on peut enfin écouter les musiques légalement sur la nouvelle app Nintendo Music",/article/mario-zelda-pokemon-on-peut-enfin-ecouter-les-musiques-legalement-sur-la-nouvelle-app-nintendo-music-11457210,"La ""boulette"" à Charleroi : une entreprise se trompe et rénove le mauvais pontHainaut•1 min"
La plus petite guitare au monde : saviez-vous que la science a réussi à fabriquer une nano-guitare dans un cristal de silicium ?,/article/la-plus-petite-guitare-au-monde-saviez-vous-que-la-science-a-reussi-a-fabriquer-une-nano-guitare-dans-un-cristal-de-silicium-11449747,"Problèmes de qualité sonore des concerts dans les grands espaces, comment la science y remédie ?Classic 21Grande caractéristique des tournées rock, ce sont les concerts dans les stades. Les 1ers à avoir fait les marioles dans...•4 min"
"""Chum"", ""Char"", ""Frencher""… : le québécois débarque sur Google Traduction",/article/chum-char-frencher-le-quebecois-debarque-sur-google-traduction-11456933,"Comment les Britanniques se sont emparés de notre ""wesh""Tipik - Pop Culture•2 min"
Apple Intelligence arrivera en Belgique en avril 2025 : qu'est-ce que ça va changer ?,/article/apple-intelligence-arrivera-en-belgique-en-avril-2025-qu-est-ce-que-ca-va-changer-11456718,"Apple pourrait dévoiler une application consacrée aux jeux mobilesHigh techApple envisagerait la création d'une toute nouvelle application, qui mélangerait plusieurs aspects déjà présents au...•1 min"
"""Life is Strange"" : le retour du pilier d’un jeu engagé, sans son icône lesbienne",/article/life-is-strange-le-retour-du-pilier-d-un-jeu-engage-sans-son-icone-lesbienne-11456721,"Le retour de Rayman se prépare chez Ubisoft, avec l'aide de son créateurJeux vidéo•1 min"
Le fondateur du réseau social TikTok devient l'homme le plus riche de Chine,/article/le-fondateur-du-reseau-social-tiktok-devient-l-homme-le-plus-riche-de-chine-11456563,"L’Œil sur l’Europe – Avec Tik Tok, la jeunesse européenne n’a plus de scrupule à voter pour l’extrême droiteEurope370 millions d’électeurs européens appelés aux urnes cette semaine pour élire les 720 députés du Parlement...•3 min"
"Sur Instagram, moins vos vidéos ont de succès moins la qualité est bonne",/article/sur-instagram-moins-vos-videos-ont-de-succes-moins-la-qualite-est-bonne-11456413,République démocratique du Congo : la famille du Belge condamné à mort Jean-Jacques Wondo craint pour sa vieMonde•3 min
